ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount,index_id,index_name,n_active,breadth_coverage,breadth_positive,total_amount_cny,tail_loss_share,index_return,ma200,ma20,ma60,vol20,breadth_raw,trend_raw,liquidity_raw,volatility_raw,stress_tail_raw,breadth_score,trend_score,volatility_score,liquidity_score,stress_tail_score,risk_score,Risk Score,Buy & Hold,MA200,MA20/MA60,Volatility Targeting
000300.SH,2020-12-11,4957.8236,4957.8236,4849.3547,4889.6292,4940.5249,-1.0302,159357697.0,275212730.0699,CSI300,沪深300,4165,0.9923169267707084,0.310428260343576,834984708494.0,0.0561824729891956,-0.010301678673859116,4386.678981499999,4968.73567,4818.43373,0.1424746039683642,0.689571739656424,-0.1146539832572886,-0.10102287129027641,0.1424746039683642,0.031974999556114526,65.14550264550265,22.023809523809526,23.082010582010582,31.01851851851852,64.74867724867725,45.01322751322751,0.65,1.0,1.0,1.0,1.0
000300.SH,2020-12-14,4903.627,4937.2601,4887.6599,4934.8352,4889.6292,0.9245,120801552.0,247878279.7109,CSI300,沪深300,4161,0.992790194664744,0.2808036794964899,709816158373.0,0.0216294160057678,0.009245281830368768,4390.629877,4970.26885,4823.559606666667,0.1420508547929403,0.7191963205035101,-0.12394698215187328,0.06138453557434962,0.1420508547929403,0.0330292926682616,70.43650793650794,18.452380952380953,22.42063492063492,54.695767195767196,65.41005291005291,49.47089947089947,0.65,1.0,1.0,1.0,1.0
000300.SH,2020-12-15,4931.6019,4954.1885,4904.7926,4945.1,4934.8352,0.208,118342633.0,248093390.2492,CSI300,沪深300,4163,0.992793658419409,0.2976046455359303,709620945744.0,0.0242613499879894,0.002080069462096823,4394.6079255,4972.784549999999,4828.460428333333,0.14191418543988132,0.7023953544640698,-0.12526534422006885,0.05840831436959744,0.14191418543988132,0.035380961559824384,67.12962962962963,18.187830687830687,22.288359788359788,53.76984126984127,67.79100529100529,48.74338624338624,0.65,1.0,1.0,1.0,1.0
000300.SH,2020-12-16,4957.2971,4968.8558,4938.1932,4953.867,4945.1,0.1773,106778968.0,229696035.6969,CSI300,沪深300,4173,0.9920920201294032,0.2606280193236715,701043176501.0,0.0541576803259046,0.0017728660694424914,4398.7130664999995,4975.894319999999,4832.883501666666,0.1419049007366003,0.7393719806763285,-0.1262082625320522,0.07056978474295238,0.1419049007366003,0.03572164103212754,73.61111111111111,18.055555555555557,22.156084656084655,56.283068783068785,68.05555555555556,51.07142857142858,0.65,1.0,1.0,1.0,1.0
000300.SH,2020-12-17,4960.729,5021.6171,4950.3713,5017.4784,4953.867,1.2841,133385479.0,270180356.1093,CSI300,沪深300,4169,0.992084432717678,0.277321083172147,791851414336.0,0.0127128807867594,0.012840756524145736,4403.181187,4980.368785000001,4838.885501666667,0.146550787015968,0.722678916827853,-0.1395121360923457,-0.04798322584014488,0.146550787015968,0.03378876001912332,70.83333333333333,13.161375661375661,25.1984126984127,38.16137566137566,65.54232804232804,46.49470899470899,0.65,1.0,1.0,1.0,1.0
000300.SH,2020-12-18,5014.3211,5027.4446,4979.0051,4999.9678,5017.4784,-0.349,128049618.0,258938551.5358,CSI300,沪深300,4180,0.9923444976076556,0.2555448408871745,771290549510.0,0.0174641148325358,-0.0034899203552125613,4407.81595,4983.202765,4845.006395,0.14712761376910943,0.7444551591128254,-0.13434132838509294,-0.014565815853691131,0.14712761376910943,0.02604508838779136,74.53703703703704,15.145502645502646,25.33068783068783,42.526455026455025,57.34126984126984,47.03703703703704,0.65,1.0,1.0,1.0,1.0
000300.SH,2020-12-21,4995.7622,5048.5074,4969.999,5046.8396,4999.9678,0.9374,140811782.0,298204296.8433,CSI300,沪深300,4177,0.9918601867368924,0.2698527636978035,864606299952.0,0.0081398132631074,0.009374420371267123,4412.6257685,4985.293380000001,4850.168909999999,0.14417786614396744,0.7301472363021966,-0.14372708332245243,-0.12877492442409114,0.14417786614396744,0.023347167839259282,72.02380952380952,11.706349206349206,23.875661375661377,28.637566137566136,53.50529100529101,42.526455026455025,0.65,1.0,1.0,1.0,1.0
000300.SH,2020-12-22,5034.9831,5055.1348,4960.9457,4964.7727,5046.8396,-1.6261,162344970.0,326758817.6633,CSI300,沪深300,4178,0.9906653901388224,0.2268663928485141,957725656675.0,0.0885591191957874,-0.016261047805046114,4417.749388,4984.81774,4854.724653333334,0.1544286514059775,0.7731336071514859,-0.12382398003062112,-0.22249298853844124,0.1544286514059775,0.036206721680818885,79.16666666666667,18.71693121693122,30.224867724867725,21.362433862433864,68.32010582010582,48.89550264550265,0.65,1.0,1.0,1.0,0.9713223461730879
000300.SH,2020-12-23,4977.2994,5028.4506,4968.1509,5007.1235,4964.7727,0.853,140292819.0,308729037.4737,CSI300,沪深300,4180,0.99066985645933,0.2748128471383724,929226297582.0,0.0167464114832535,0.008530259602821166,4422.4366745,4989.638915,4860.914031666666,0.14957805718729061,0.7251871528616276,-0.13220920242257717,-0.18780138346225533,0.14957805718729061,0.028724467912288665,70.7010582010582,15.542328042328043,26.65343915343915,23.743386243386244,60.78042328042328,44.03439153439153,0.65,1.0,1.0,1.0,1.0
000300.SH,2020-12-24,5006.0051,5033.038,4979.2371,5000.0154,5007.1235,-0.142,114418667.0,246674476.1888,CSI300,沪深300,4186,0.9894887720974678,0.2527764365041043,826302245816.0,0.0895843287147635,-0.0014195974994424265,4426.979944,4993.660125,4866.708833333333,0.14978945122731988,0.7472235634958957,-0.1294416200770574,-0.06693204129034212,0.14978945122731988,0.04409875749788948,74.66931216931216,16.732804232804234,26.917989417989418,35.51587301587302,75.1984126984127,50.1521164021164,0.65,1.0,1.0,1.0,1.0
000300.SH,2020-12-25,4985.7695,5042.0978,4973.6812,5042.0137,5000.0154,0.84,121006979.0,243992268.2433,CSI300,沪深300,4183,0.9894812335644274,0.2655230732060884,793962557342.0,0.0179297155151804,0.008399634129127032,4431.6147505,4996.72256,4874.6913,0.14629559340982612,0.7344769267939115,-0.1377373674981861,-0.021089833260828757,0.14629559340982612,0.044191877634418404,72.55291005291005,14.087301587301587,24.14021164021164,41.6005291005291,75.46296296296296,49.53703703703704,0.65,1.0,1.0,1.0,1.0
000300.SH,2020-12-28,5042.9432,5089.3447,5037.8582,5064.4147,5042.0137,0.4443,136914407.0,281019254.1705,CSI300,沪深300,4184,0.9887667304015296,0.2571912013536379,881225437378.0,0.0559273422562141,0.004442867737546985,4435.9031985,5001.9307,4882.9311849999995,0.14574862318801735,0.7428087986463621,-0.14168737985818347,-0.11861295250379725,0.14574862318801735,0.05374938343303974,74.0079365079365,12.5,23.743386243386244,29.563492063492063,80.75396825396825,48.84920634920635,0.65,1.0,1.0,1.0,1.0
000300.SH,2020-12-29,5071.449,5077.4167,5034.3078,5042.9361,5064.4147,-0.4241,141198662.0,279035233.2538,CSI300,沪深300,4194,0.989508822126848,0.2173493975903614,859877280761.0,0.077730090605627,-0.004241082390034179,4440.425343,5000.72259,4890.614978333334,0.12499898412284653,0.7826506024096386,-0.13568762234676757,-0.08696323300135092,0.12499898412284653,0.051583577715007656,80.62169312169313,14.748677248677248,11.574074074074074,33.267195767195766,79.56349206349206,49.77513227513227,0.65,1.0,1.0,1.0,1.0
000300.SH,2020-12-30,5037.9848,5113.7105,5036.6288,5113.7105,5042.9361,1.4034,148626448.0,296577812.603,CSI300,沪深300,4203,0.9888175113014512,0.228344562078922,847146833407.0,0.0102307875327147,0.014034363830229823,4446.008233,5003.05088,4899.313498333333,0.13485021314073758,0.771655437921078,-0.15018016881841456,-0.06762200131245075,0.13485021314073758,0.050280452924899896,79.16666666666667,9.06084656084656,18.055555555555557,35.383597883597886,79.03439153439153,49.38492063492063,0.65,1.0,1.0,1.0,1.0
000300.SH,2020-12-31,5122.4799,5215.6178,5122.4799,5211.2885,5113.7105,1.9082,171602509.0,358731371.8347,CSI300,沪深300,4201,0.98857414901214,0.2446424271610883,961875370802.0,0.0088074268031421,0.019081643358574762,4451.6510180000005,5010.762290000001,4909.711718333333,0.1496393429625462,0.7553575728389117,-0.17064174144119737,-0.19317896936081838,0.1496393429625462,0.03412507254257562,77.05026455026454,5.224867724867725,26.65343915343915,23.478835978835978,65.93915343915344,44.86772486772487,0.65,1.0,1.0,1.0,1.0
000300.SH,2021-01-04,5212.9313,5284.4343,5190.9372,5267.7181,5211.2885,1.0828,211711382.0,452796175.554,CSI300,沪深300,4208,0.9895437262357416,0.2675312199807877,1164585207074.0,0.0128326996197718,0.01082833928691529,4457.847464,5020.85238,4919.488,0.1532307355416454,0.7324687800192122,-0.1816730254994654,-0.37871656662301395,0.1532307355416454,0.0331056693634939,72.28835978835978,3.7698412698412698,28.902116402116402,14.351851851851851,64.88095238095238,41.9047619047619,0.65,1.0,1.0,1.0,0.9789158778738137
000300.SH,2021-01-05,5245.8355,5368.5049,5234.3775,5368.5049,5267.7181,1.9133,224931159.0,498041939.7613,CSI300,沪深300,4206,0.989776509747979,0.2877732404515974,1266563659974.0,0.0275796481217308,0.019132914496696296,4464.935433000001,5038.16587,4928.577118333333,0.15926694904704622,0.7122267595484026,-0.2023701082711713,-0.46265904211895087,0.15926694904704622,0.027436130536597242,68.18783068783068,1.6534391534391535,34.32539682539682,10.78042328042328,59.060846560846564,39.36507936507937,0.85,1.0,1.0,1.0,0.9418149898488428
000300.SH,2021-01-06,5386.5144,5433.4694,5341.4304,5417.6677,5368.5049,0.9158,193773444.0,444434377.1373,CSI300,沪深300,4211,0.9895511754927572,0.2774178065754739,1167462901547.0,0.06150558062218,0.00915763344092313,4472.547207500001,5058.555325,4938.2182299999995,0.15894848207443893,0.7225821934245261,-0.21131593444449948,-0.3811845225137908,0.15894848207443893,0.024191228539907843,70.30423280423281,0.5952380952380952,34.060846560846564,14.351851851851851,54.43121693121693,39.35846560846561,0.85,1.0,1.0,1.0,0.9437019972908696
000300.SH,2021-01-07,5428.3944,5513.6568,5413.3526,5513.6568,5417.6677,1.7718,219872080.0,473385353.6958,CSI300,沪深300,4206,0.9885877318116976,0.277056277056277,1216610957435.0,0.2301474084640989,0.01771779025871223,4481.4762924999995,5087.1032350000005,4949.994141666667,0.15206727462124373,0.722943722943723,-0.23032153695143087,-0.4224206779029963,0.15206727462124373,0.06817455272618468,70.56878306878306,0.06613756613756613,28.108465608465607,12.235449735449736,86.04497354497354,44.44444444444444,0.65,1.0,1.0,1.0,0.9864055259332245
000300.SH,2021-01-08,5526.2876,5547.4733,5442.6939,5495.4306,5513.6568,-0.3306,204324956.0,473567653.9786,CSI300,沪深300,4206,0.9895387541607228,0.2674195098510331,1132415544801.0,0.0525439847836424,-0.0033056464450236245,4490.4050345000005,5114.84852,4961.605716666667,0.1538874127347809,0.732580490148967,-0.22381623879768942,-0.3389853058200189,0.1538874127347809,0.07692186432228473,72.81746031746032,0.1984126984126984,29.96031746031746,16.732804232804234,88.2936507936508,46.54761904761905,0.65,1.0,1.0,1.0,0.9747385918984763
000300.SH,2021-01-11,5504.2358,5555.6916,5412.5046,5441.1583,5495.4306,-0.9876,231835983.0,522298482.5443,CSI300,沪深300,4208,0.9895437262357416,0.2615273775216138,1211977997904.0,0.150903041825095,-0.009875895803324264,4499.4295435,5142.424975,4972.430421666667,0.15331827319819236,0.7384726224783862,-0.20929958951361893,-0.3941591493325772,0.15331827319819236,0.10453593276334938,73.87566137566138,1.5211640211640212,29.298941798941797,13.822751322751323,92.12962962962963,47.361111111111114,0.65,1.0,1.0,1.0,0.9783569620960779
000300.SH,2021-01-12,5419.4996,5596.3525,5417.6272,5596.3525,5441.1583,2.8522,224220186.0,486233760.7398,CSI300,沪深300,4210,0.9897862232779098,0.2716582673386129,1090433754080.0,0.0168646080760095,0.028522272546270155,4509.465843000001,5175.50084,4986.444831666667,0.17364846971791292,0.728341732661387,-0.24102337058105516,-0.28023107704499833,0.17364846971791292,0.10239292475420511,71.75925925925925,0.06613756613756613,45.03968253968254,19.246031746031747,91.86507936507937,49.5568783068783,0.65,1.0,1.0,1.0,0.8638141196618133
000300.SH,2021-01-13,5609.2637,5644.7195,5535.1435,5577.9711,5596.3525,-0.3285,261569886.0,546959736.3655,CSI300,沪深300,4221,0.9902866619284528,0.2610047846889952,1234659937584.0,0.0966595593461265,-0.0032845322020012002,4519.089579,5207.144395,4999.519896666666,0.1764265452994791,0.7389952153110049,-0.2343130186930953,-0.40157588396708066,0.1764265452994791,0.10942372049899443,74.14021164021165,0.1984126984126984,46.75925925925926,13.293650793650794,92.79100529100529,49.84788359788361,0.65,1.0,1.0,1.0,0.8502121930992823
000300.SH,2021-01-14,5556.2125,5568.0179,5458.6818,5470.4563,5577.9711,-1.9275,243683380.0,501890111.879,CSI300,沪深300,4218,0.989805595068753,0.2795209580838323,1121452410563.0,0.0611664295874822,-0.019274893697459272,4528.790331499999,5232.97386,5010.813695,0.19779530092054437,0.7204790419161677,-0.20792880649612844,-0.3029835898782873,0.19779530092054437,0.07562752472367108,69.9074074074074,1.917989417989418,59.72222222222222,18.187830687830687,87.5,50.54232804232804,0.65,1.0,1.0,1.0,0.7583597754946461
000300.SH,2021-01-15,5471.391,5500.6348,5390.2737,5458.0812,5470.4563,-0.2262,238637435.0,475709920.3723,CSI300,沪深300,4212,0.9909781576448244,0.2690464781983708,1036529237193.0,0.018755935422602,-0.002262169610970144,4537.9551645,5255.004,5022.14864,0.19716503663689647,0.7309535218016292,-0.20276225792137814,-0.21902371363649856,0.19716503663689647,0.068869914851463,72.68518518518519,2.5793650793650795,59.1931216931217,22.94973544973545,85.64814814814815,51.77248677248677,0.65,1.0,1.0,1.0,0.7607839734599768
000300.SH,2021-01-18,5438.1618,5541.4613,5410.775,5518.5205,5458.0812,1.1073,207051869.0,422717209.153,CSI300,沪深300,4211,0.99097601519829,0.3031392283728732,998328699366.0,0.0066492519591545,0.011073360359680873,4546.9351765,5280.931635,5035.482513333333,0.1963180338431151,0.6968607716271268,-0.21367916756796101,-0.1714127176034831,0.1963180338431151,0.0400191568782749,65.8068783068783,0.9920634920634921,58.3994708994709,26.38888888888889,71.23015873015873,46.904761904761905,0.65,1.0,1.0,1.0,0.7640663318779489
000300.SH,2021-01-19,5525.969,5532.4793,5415.7166,5437.5234,5518.5205,-1.4677,211043425.0,433205176.4499,CSI300,沪深300,4215,0.9919335705812574,0.2772064099497728,1041267582856.0,0.0265717674970344,-0.014677321575592539,4555.6325575,5300.465825,5047.920638333334,0.2074864401174457,0.7227935900502271,-0.19358252259571085,-0.20260290015588828,0.2074864401174457,0.04196058876247988,70.83333333333333,3.240740740740741,63.02910052910053,24.14021164021164,73.08201058201058,49.58994708994709,0.65,1.0,1.0,1.0,0.7229388094715681
000300.SH,2021-01-20,5439.9111,5496.0493,5426.5357,5476.4336,5437.5234,0.7156,170913260.0,373770384.4964,CSI300,沪深300,4216,0.9907495256166984,0.33995690687096,915821073836.0,0.0087760910815939,0.007155868055666703,4564.464423,5326.04887,5060.873211666666,0.19362009796072618,0.66004309312904,-0.19979763067155365,-0.06681512737519346,0.19362009796072618,0.024383895109573357,59.58994708994709,2.9761904761904763,56.41534391534392,37.36772486772487,54.2989417989418,43.3994708994709,0.65,1.0,1.0,1.0,0.774712964097487
000300.SH,2021-01-21,5492.9587,5593.1058,5490.5626,5564.9693,5476.4336,1.6167,209950197.0,453183684.4789,CSI300,沪深300,4217,0.991225990040313,0.3555023923444976,1085930014117.0,0.0113824994071614,0.016166670951693662,4573.9187155,5353.941159999999,5074.66817,0.19733548698771575,0.6444976076555025,-0.21667428875409356,-0.23344546831881774,0.19733548698771575,0.014427109073509196,57.73809523809524,0.9920634920634921,59.457671957671955,22.156084656084655,30.62169312169312,35.886243386243386,0.85,1.0,1.0,1.0,0.760126839271122
000300.SH,2021-01-22,5562.379,5573.6594,5513.8769,5569.776,5564.9693,0.0864,199300020.0,456622193.4356,CSI300,沪深300,4215,0.9919335705812574,0.3798134417603444,1114003799874.0,0.0431791221826809,0.0008637424109418923,4583.3368199999995,5382.429190000001,5087.949106666667,0.19645822469565574,0.6201865582396556,-0.21522293009222926,-0.25695776811762466,0.19645822469565574,0.019311746425524974,53.37301587301587,1.1243386243386244,58.3994708994709,20.701058201058203,43.716931216931215,36.845238095238095,0.85,1.0,1.0,1.0,0.7635211008975229
000300.SH,2021-01-25,5564.1237,5655.4795,5543.2663,5625.9232,5569.776,1.0081,197047019.0,508166980.802,CSI300,沪深300,4225,0.9919526627218936,0.3123359580052493,1208626297938.0,0.0719526627218934,0.010080692652630896,4593.091057,5411.624664999999,5103.45893,0.19687943115644105,0.6876640419947506,-0.22486646360427254,-0.3384816393177643,0.19687943115644105,0.03237242857807275,64.88095238095238,0.46296296296296297,58.664021164021165,17.12962962962963,63.955026455026456,43.716931216931215,0.65,1.0,1.0,1.0,0.7618876137487898
000300.SH,2021-01-26,5600.9017,5600.9017,5505.9962,5512.9678,5625.9232,-2.0078,171904590.0,415008069.865,CSI300,沪深300,4225,0.9919526627218936,0.3326175137198759,1014296774660.0,0.0740828402366863,-0.02007766476442474,4601.983243000001,5434.05232,5116.661204999999,0.21695255792964874,0.6673824862801241,-0.19795477490833613,-0.16045209937885055,0.21695255792964874,0.041874643126003135,61.17724867724868,3.6375661375661377,65.8068783068783,28.24074074074074,72.81746031746032,47.751322751322746,0.65,1.0,1.0,1.0,0.6913953973690439
000300.SH,2021-01-27,5505.7708,5534.9928,5449.6385,5528.0034,5512.9678,0.2727,160190841.0,376892605.8391,CSI300,沪深300,4226,0.9921911973497396,0.330550918196995,923367410663.0,0.0272124940842404,0.002727315040729872,4611.0571684999995,5458.305684999999,5129.168581666667,0.21469495482919493,0.669449081803005,-0.19885813556249787,-0.06542536099745942,0.21469495482919493,0.045561923726532436,61.44179894179894,3.6375661375661377,65.27777777777777,38.16137566137566,76.25661375661376,49.92724867724868,0.65,1.0,1.0,1.0,0.6986656957977221
000300.SH,2021-01-28,5450.3695,5462.2352,5360.3766,5377.1427,5528.0034,-2.729,170485585.0,376166523.1775,CSI300,沪深300,4228,0.9921948912015136,0.2839094159713945,915729746728.0,0.0815988647114474,-0.027290269032757664,4618.952775000001,5471.477295000001,5138.560020000001,0.23951453200897319,0.7160905840286055,-0.1641475810499058,-0.05426951045834754,0.23951453200897319,0.05960519678738964,70.43650793650794,8.796296296296296,74.0079365079365,40.145502645502646,82.47354497354497,56.507936507936506,0.65,1.0,1.0,1.0,0.626266802025943
000300.SH,2021-01-29,5413.9684,5430.2015,5288.0955,5351.9646,5377.1427,-0.4682,182178784.0,390287690.019,CSI300,沪深300,4231,0.99220042543134,0.2272510719390185,952265686453.0,0.0768139919640747,-0.00468243106138877,4626.8108755,5478.5111,5146.3409,0.23261068293669082,0.7727489280609815,-0.15672862885748184,-0.08567620375555016,0.23261068293669082,0.0663321707436684,81.28306878306879,10.251322751322752,69.77513227513228,35.648148148148145,84.98677248677248,59.24603174603175,0.65,1.0,1.0,1.0,0.6448543037931976
000300.SH,2021-02-01,5356.8535,5422.299,5342.0458,5417.6484,5351.9646,1.2273,166313706.0,346859083.73,CSI300,沪深300,4232,0.9919659735349716,0.2205812291567413,856785486457.0,0.0564744801512287,0.012272839024383586,4634.935065,5486.007615,5155.206410000001,0.2334394049850422,0.7794187708432587,-0.16887255679384583,0.012264194613322116,0.2334394049850422,0.06323653422953544,82.34126984126983,7.87037037037037,69.9074074074074,49.66931216931217,83.92857142857143,60.99867724867724,0.4,1.0,1.0,1.0,0.6425650374220726
000300.SH,2021-02-02,5429.7032,5503.2145,5411.5173,5501.0915,5417.6484,1.5402,165210565.0,380016716.1119,CSI300,沪深300,4240,0.9924528301886792,0.2255228136882129,900882528968.0,0.0275943396226415,0.015402088478093212,4643.5946315,5492.636945,5163.868773333334,0.23005431425045858,0.7744771863117871,-0.1846623007708592,-0.03792309624357714,0.23005431425045858,0.053938834106726494,81.41534391534391,5.224867724867725,68.32010582010582,42.65873015873016,80.35714285714286,58.1878306878307,0.65,1.0,1.0,1.0,0.6520199392422434
000300.SH,2021-02-03,5499.2961,5532.8864,5473.1237,5485.2008,5501.0915,-0.2889,188054317.0,404343602.6377,CSI300,沪深300,4243,0.9929295309922224,0.2304770947068597,953770886524.0,0.0843742634928116,-0.002888644917104277,4652.2543525,5496.0136,5172.724193333333,0.22858061187219433,0.7695229052931403,-0.17904146772465168,-0.09497170736787472,0.22858061187219433,0.06537118798844073,80.22486772486772,6.8121693121693125,67.79100529100529,34.58994708994709,84.45767195767196,57.67857142857143,0.65,1.0,1.0,1.0,0.6562236349418344
000300.SH,2021-02-04,5453.9764,5510.0535,5411.5749,5473.9475,5485.2008,-0.2052,180575654.0,397995205.3799,CSI300,沪深300,4245,0.9924617196702002,0.2506527415143603,942580958473.0,0.0987043580683156,-0.002051574848453974,4660.4955945,5494.028135,5182.20835,0.2196788026158472,0.7493472584856398,-0.17454193207691926,-0.07653514421163951,0.2196788026158472,0.06879228665981438,76.78571428571429,7.605820105820106,65.67460317460318,36.83862433862434,85.25132275132275,56.98412698412699,0.65,1.0,1.0,1.0,0.6828150837215975
000300.SH,2021-02-05,5494.7011,5550.7714,5477.6517,5483.414,5473.9475,0.1729,189699598.0,395400134.4902,CSI300,沪深300,4246,0.9924634950541686,0.2301850972947318,891230007481.0,0.1069241639189825,0.0017293735462386994,4668.925853000001,5493.427305,5191.790866666666,0.21948303603674843,0.7698149027052682,-0.1744487217497046,-0.011365347707889288,0.21948303603674843,0.07481432105079594,80.22486772486772,7.738095238095238,65.54232804232804,46.62698412698413,87.23544973544973,59.88756613756614,0.65,1.0,1.0,1.0,0.683424116544867
000300.SH,2021-02-08,5506.1423,5576.4908,5479.8529,5564.5618,5483.414,1.4799,164033775.0,367582771.6588,CSI300,沪深300,4246,0.9919924634950542,0.2806267806267806,806263237557.0,0.0402731983042863,0.01479877317306344,4677.736758999999,5499.597479999999,5203.586041666667,0.222243727519187,0.7193732193732194,-0.18958421276993476,0.08882690511959122,0.222243727519187,0.07157406468140745,69.9074074074074,4.298941798941799,66.46825396825396,61.574074074074076,85.78042328042328,58.19444444444444,0.65,1.0,1.0,1.0,0.6749346839813511
000300.SH,2021-02-09,5584.165,5686.2502,5555.0537,5686.2502,5564.5618,2.1868,164887260.0,378769121.1719,CSI300,沪深300,4257,0.9908386187455956,0.2987197724039829,837613665719.0,0.0084566596194503,0.021868460513817967,4686.970574499999,5504.0923649999995,5216.620685,0.21243912916046628,0.701280227596017,-0.21320373354522348,0.05068021701858469,0.21243912916046628,0.06774652868076922,66.33597883597884,1.5211640211640212,63.55820105820106,54.96031746031746,84.72222222222223,54.92724867724867,0.65,1.0,1.0,1.0,0.7060846115910089
000300.SH,2021-02-10,5709.684,5823.4219,5707.3295,5807.7191,5686.2502,2.1362,170169786.0,417056463.3609,CSI300,沪深300,4264,0.9894465290806754,0.3659634984593505,875454211309.0,0.0147748592870544,0.021361863394614655,4696.741894499999,5515.579765,5231.836236666667,0.22374066321507222,0.6340365015406495,-0.23654210311215595,0.006494341458756293,0.22374066321507222,0.05382664783961778,55.48941798941799,0.1984126984126984,66.73280423280423,48.87566137566137,79.56349206349206,49.94047619047618,0.65,1.0,1.0,1.0,0.6704190371323405
000300.SH,2021-02-18,5922.0714,5930.9122,5747.6631,5768.3814,5807.7191,-0.6773,218848686.0,507481235.9777,CSI300,沪深300,4257,0.98989898989899,0.4148077835785477,1085184851876.0,0.0211416490486257,-0.00677334756083503,4706.5435645,5530.47602,5246.448066666666,0.21198082640034127,0.5851922164214522,-0.22560884031948936,-0.2025316812173598,0.21198082640034127,0.03831410603567979,49.007936507936506,0.5952380952380952,63.02910052910053,24.66931216931217,67.79100529100529,41.53439153439153,0.65,1.0,1.0,1.0,0.7076111672322385
000300.SH,2021-02-19,5734.0193,5787.8871,5667.3209,5778.842,5768.3814,0.1813,214475780.0,456433793.7021,CSI300,沪深300,4259,0.9899037332707208,0.448292220113852,1042570955701.0,0.015731392345621,0.0018134376482108472,4716.2408575,5546.5140599999995,5260.628948333333,0.2111975095931722,0.551707779886148,-0.22530680145612125,-0.1514418040184818,0.2111975095931722,0.020075551721007494,44.37830687830688,0.7275132275132276,62.8968253968254,29.166666666666668,43.58465608465608,35.985449735449734,0.85,1.0,1.0,1.0,0.710235647612245
000300.SH,2021-02-22,5785.5097,5785.5097,5597.3327,5597.3327,5778.842,-3.1409,282124382.0,543633153.2165,CSI300,沪深300,4268,0.9906279287722588,0.4406338694418165,1293150474587.0,0.0384254920337394,-0.03140928580501068,4725.0787585,5550.45467,5271.529689999999,0.2412118002573093,0.5593661305581835,-0.18460093176878623,-0.35325527032753967,0.2412118002573093,0.019706010466898117,45.03968253968254,6.018518518518518,74.66931216931216,16.203703703703702,42.526455026455025,36.851851851851855,0.85,1.0,1.0,1.0,0.6218601239242425
000300.SH,2021-02-23,5542.6841,5644.7551,5541.1092,5579.6681,5597.3327,-0.3156,233807727.0,424904470.8142,CSI300,沪深300,4268,0.9906279287722588,0.3869441816461684,1021400061002.0,0.0302249297094657,-0.0031558960216890863,4733.9922385,5557.561905,5281.107036666667,0.23477549886360444,0.6130558183538316,-0.1786390468962742,-0.11734809594027891,0.23477549886360444,0.024059664484901194,52.31481481481482,8.002645502645503,70.7010582010582,31.812169312169313,52.05026455026455,43.08201058201058,0.65,1.0,1.0,1.0,0.6389082367029459
000300.SH,2021-02-24,5591.4795,5598.8284,5379.7278,5437.5683,5579.6681,-2.5467,225428610.0,472369211.0042,CSI300,沪深300,4268,0.9910965323336456,0.3846335697399527,1063693331196.0,0.0447516401124648,-0.02546742878846142,4742.066235,5555.618640000001,5288.828416666667,0.25208066168413196,0.6153664302600472,-0.14666645941523826,-0.14973125646768873,0.25208066168413196,0.030055020649983277,52.71164021164021,14.748677248677248,78.37301587301587,29.166666666666668,60.383597883597886,46.97089947089947,0.65,1.0,1.0,1.0,0.5950476287941379
000300.SH,2021-02-25,5494.4706,5527.6296,5444.1646,5469.5584,5437.5683,0.5883,230736028.0,412206157.1407,CSI300,沪深300,4264,0.9913227016885552,0.3475277974923113,933996200106.0,0.0260318949343339,0.005883162883673521,4750.1682945,5550.848095,5298.142723333333,0.24576992550919555,0.6524722025076888,-0.15144518275972407,-0.015539838088841948,0.24576992550919555,0.031033069827124914,58.664021164021165,13.029100529100528,76.52116402116403,45.43650793650794,61.17724867724868,50.73412698412698,0.65,1.0,1.0,1.0,0.6103269132267679
000300.SH,2021-02-26,5343.9041,5416.3197,5318.8579,5336.7609,5469.5584,-2.4279,212264543.0,405717700.1279,CSI300,沪深300,4268,0.9910965323336456,0.3874704491725768,906749669421.0,0.0487347703842549,-0.024279382408641914,4757.516939,5539.19734,5305.095551666666,0.2594073320533257,0.6125295508274232,-0.12175342062402694,0.014066118135468245,0.2594073320533257,0.03763374543485169,51.65343915343915,24.00793650793651,81.28306878306879,50.06613756613756,67.3941798941799,53.47883597883598,0.65,1.0,1.0,1.0,0.5782411731105768
000300.SH,2021-03-01,5389.2499,5421.555,5345.9449,5418.7837,5336.7609,1.5369,177463523.0,358146545.967,CSI300,沪深300,4268,0.9903936269915652,0.5677785663591199,873446886532.0,0.0063261480787253,0.015369397568476328,4765.0479715,5528.840365,5312.395863333334,0.2633255723076357,0.43222143364088006,-0.1371939448270043,0.051485209341358196,0.2633255723076357,0.03121387664384887,32.34126984126984,18.98148148148148,81.54761904761905,55.092592592592595,61.30952380952381,46.25661375661376,0.65,1.0,1.0,1.0,0.5696370416495642
