index_id,index_name,event_id,event_type,event_date,window_start,window_end,strategy,local_max_drawdown,exposure_5d_before,exposure_at_start,minimum_exposure,exposure_at_end,target_changes_in_window,all_sample_five_day_flips
CSI300,沪深300,CSI300-rapid_crash_then_rebound-023,rapid_crash_then_rebound,2020-02-03,2020-02-03,2020-02-21,Constant Exposure - Train Fixed,0.004030116083461155,0.6262430280228501,0.6304274904664507,0.6258047830610883,0.6281585761516242,0,0
CSI300,沪深300,CSI300-rapid_crash_then_rebound-023,rapid_crash_then_rebound,2020-02-03,2020-02-03,2020-02-21,MA200,0.006404386534135664,1.0,1.0,0.20115353282830536,1.0,2,43
CSI300,沪深300,CSI300-rapid_crash_then_rebound-023,rapid_crash_then_rebound,2020-02-03,2020-02-03,2020-02-21,MA20/MA60,0.006404386534135775,1.0,1.0,1.0,1.0,0,6
CSI300,沪深300,CSI300-rapid_crash_then_rebound-023,rapid_crash_then_rebound,2020-02-03,2020-02-03,2020-02-21,Volatility Targeting,0.002734021210056614,1.0,0.8522293564638818,0.41178085468502656,0.41178085468502656,15,633
CSI300,沪深300,CSI300-rapid_crash_then_rebound-023,rapid_crash_then_rebound,2020-02-03,2020-02-03,2020-02-21,Risk Score,0.0038321219878215684,0.8494015307394174,0.6530618566832754,0.20585824837886005,0.6508035977830103,4,249
CSI1000,中证1000,CSI1000-rapid_crash-001,rapid_crash,2018-02-06,2018-02-06,2018-02-06,Buy & Hold,-0.0,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-001,rapid_crash,2018-02-06,2018-02-06,2018-02-06,Constant Exposure - Train Fixed,-0.0,0.5708508288167686,0.564751159286555,0.564751159286555,0.564751159286555,0,0
CSI1000,中证1000,CSI1000-rapid_crash-001,rapid_crash,2018-02-06,2018-02-06,2018-02-06,MA200,-0.0,0.1986083107975272,0.19466256059796702,0.19466256059796702,0.19466256059796702,0,41
CSI1000,中证1000,CSI1000-rapid_crash-001,rapid_crash,2018-02-06,2018-02-06,2018-02-06,MA20/MA60,-0.0,0.19860831079752722,0.19466256059796705,0.19466256059796705,0.19466256059796705,0,0
CSI1000,中证1000,CSI1000-rapid_crash-001,rapid_crash,2018-02-06,2018-02-06,2018-02-06,Volatility Targeting,-0.0,0.8972843215080679,0.742081106664938,0.742081106664938,0.742081106664938,1,879
CSI1000,中证1000,CSI1000-rapid_crash-001,rapid_crash,2018-02-06,2018-02-06,2018-02-06,Risk Score,-0.0,0.4979440693377599,0.3919402530811717,0.3919402530811717,0.3919402530811717,0,249
CSI1000,中证1000,CSI1000-rapid_crash-002,rapid_crash,2018-06-19,2018-06-19,2018-06-19,Buy & Hold,-0.0,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-002,rapid_crash,2018-06-19,2018-06-19,2018-06-19,Constant Exposure - Train Fixed,-0.0,0.5712878038707818,0.5600913609669309,0.5600913609669309,0.5600913609669309,0,0
CSI1000,中证1000,CSI1000-rapid_crash-002,rapid_crash,2018-06-19,2018-06-19,2018-06-19,MA200,-0.0,0.19887881987718797,0.19171045192352779,0.19171045192352779,0.19171045192352779,0,41
CSI1000,中证1000,CSI1000-rapid_crash-002,rapid_crash,2018-06-19,2018-06-19,2018-06-19,MA20/MA60,-0.0,0.19887881987718797,0.19171045192352776,0.19171045192352776,0.19171045192352776,0,0
CSI1000,中证1000,CSI1000-rapid_crash-002,rapid_crash,2018-06-19,2018-06-19,2018-06-19,Volatility Targeting,-0.0,0.8391582437625841,0.7854634170255353,0.7854634170255353,0.7854634170255353,1,879
CSI1000,中证1000,CSI1000-rapid_crash-002,rapid_crash,2018-06-19,2018-06-19,2018-06-19,Risk Score,-0.0,0.3983112777222612,0.3874364234089907,0.3874364234089907,0.3874364234089907,0,249
CSI1000,中证1000,CSI1000-rapid_crash-003,rapid_crash,2018-06-21,2018-06-21,2018-06-21,Buy & Hold,-0.0,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-003,rapid_crash,2018-06-21,2018-06-21,2018-06-21,Constant Exposure - Train Fixed,-0.0,0.569524390588455,0.5676279304253273,0.5676279304253273,0.5676279304253273,0,0
CSI1000,中证1000,CSI1000-rapid_crash-003,rapid_crash,2018-06-21,2018-06-21,2018-06-21,MA200,-0.0,0.1977608962564204,0.19650500265985285,0.19650500265985285,0.19650500265985285,0,41
CSI1000,中证1000,CSI1000-rapid_crash-003,rapid_crash,2018-06-21,2018-06-21,2018-06-21,MA20/MA60,-0.0,0.1977608962564204,0.19650500265985288,0.19650500265985288,0.19650500265985288,0,0
CSI1000,中证1000,CSI1000-rapid_crash-003,rapid_crash,2018-06-21,2018-06-21,2018-06-21,Volatility Targeting,-0.0,0.7648277887070823,0.5127399716961971,0.5127399716961971,0.5127399716961971,1,879
CSI1000,中证1000,CSI1000-rapid_crash-003,rapid_crash,2018-06-21,2018-06-21,2018-06-21,Risk Score,-0.0,0.3966062622248886,0.19652487354936612,0.19652487354936612,0.19652487354936612,1,249
CSI1000,中证1000,CSI1000-rapid_crash-004,rapid_crash,2018-10-12,2018-10-12,2018-10-12,Buy & Hold,-0.0,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-004,rapid_crash,2018-10-12,2018-10-12,2018-10-12,Constant Exposure - Train Fixed,-0.0,0.5701026120497937,0.5737050370896584,0.5737050370896584,0.5737050370896584,0,0
CSI1000,中证1000,CSI1000-rapid_crash-004,rapid_crash,2018-10-12,2018-10-12,2018-10-12,MA200,-0.0,0.19812366198261572,0.20044970985182092,0.20044970985182092,0.20044970985182092,0,41
CSI1000,中证1000,CSI1000-rapid_crash-004,rapid_crash,2018-10-12,2018-10-12,2018-10-12,MA20/MA60,-0.0,0.19812366198261572,0.20044970985182092,0.20044970985182092,0.20044970985182092,0,0
CSI1000,中证1000,CSI1000-rapid_crash-004,rapid_crash,2018-10-12,2018-10-12,2018-10-12,Volatility Targeting,-0.0,0.7914256836098447,0.47178991353376887,0.47178991353376887,0.47178991353376887,1,879
CSI1000,中证1000,CSI1000-rapid_crash-004,rapid_crash,2018-10-12,2018-10-12,2018-10-12,Risk Score,-0.0,0.4472402581653987,0.20046758044796104,0.20046758044796104,0.20046758044796104,1,249
CSI1000,中证1000,CSI1000-rapid_crash-005,rapid_crash,2018-10-16,2018-10-16,2018-10-17,Buy & Hold,-0.0,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-005,rapid_crash,2018-10-16,2018-10-16,2018-10-17,Constant Exposure - Train Fixed,-0.0,0.5698952601714338,0.5675072394980473,0.5675072394980473,0.5719436147766047,0,0
CSI1000,中证1000,CSI1000-rapid_crash-005,rapid_crash,2018-10-16,2018-10-16,2018-10-17,MA200,-0.0,0.19798679093458,0.19642734860141906,0.19642734860141906,0.19929983617741137,0,41
CSI1000,中证1000,CSI1000-rapid_crash-005,rapid_crash,2018-10-16,2018-10-16,2018-10-17,MA20/MA60,-0.0,0.19798679093458,0.196427348601419,0.196427348601419,0.19929983617741137,0,0
CSI1000,中证1000,CSI1000-rapid_crash-005,rapid_crash,2018-10-16,2018-10-16,2018-10-17,Volatility Targeting,-0.0,0.6317483854131037,0.46513599395794075,0.46513599395794075,0.46725634523860093,2,879
CSI1000,中证1000,CSI1000-rapid_crash-005,rapid_crash,2018-10-16,2018-10-16,2018-10-17,Risk Score,-0.0,0.31720523940536943,0.1964273486012444,0.1964273486012444,0.1992998361774114,0,249
CSI1000,中证1000,CSI1000-rapid_crash-006,rapid_crash,2019-05-06,2019-05-06,2019-05-06,Buy & Hold,-0.0,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-006,rapid_crash,2019-05-06,2019-05-06,2019-05-06,Constant Exposure - Train Fixed,-0.0,0.5463975072775493,0.5382065194694218,0.5382065194694218,0.5382065194694218,0,0
CSI1000,中证1000,CSI1000-rapid_crash-006,rapid_crash,2019-05-06,2019-05-06,2019-05-06,MA200,-0.0,1.0,1.0,1.0,1.0,0,41
CSI1000,中证1000,CSI1000-rapid_crash-006,rapid_crash,2019-05-06,2019-05-06,2019-05-06,MA20/MA60,-0.0,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-006,rapid_crash,2019-05-06,2019-05-06,2019-05-06,Volatility Targeting,-0.0,0.556473492608849,0.5801829549681151,0.5801829549681151,0.5801829549681151,1,879
CSI1000,中证1000,CSI1000-rapid_crash-006,rapid_crash,2019-05-06,2019-05-06,2019-05-06,Risk Score,-0.0,0.5976587531988445,0.38960674292688663,0.38960674292688663,0.38960674292688663,0,249
CSI1000,中证1000,CSI1000-rapid_crash-007,rapid_crash,2020-02-03,2020-02-03,2020-02-04,Buy & Hold,-0.0,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-007,rapid_crash,2020-02-03,2020-02-03,2020-02-04,Constant Exposure - Train Fixed,-0.0,0.5990812080418478,0.600925771723198,0.600925771723198,0.6136207238792906,0,0
CSI1000,中证1000,CSI1000-rapid_crash-007,rapid_crash,2020-02-03,2020-02-03,2020-02-04,MA200,0.042529809238265326,1.0,1.0,0.20936330557012922,0.20936330557012922,1,41
CSI1000,中证1000,CSI1000-rapid_crash-007,rapid_crash,2020-02-03,2020-02-03,2020-02-04,MA20/MA60,-0.0,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-007,rapid_crash,2020-02-03,2020-02-03,2020-02-04,Volatility Targeting,0.01679747696361833,0.9083511885413713,0.7348438065051444,0.4128163905712699,0.4128163905712699,2,879
CSI1000,中证1000,CSI1000-rapid_crash-007,rapid_crash,2020-02-03,2020-02-03,2020-02-04,Risk Score,0.012124913480397681,0.9099041165989042,0.6509172038420903,0.4138093497480698,0.4138093497480698,2,249
CSI1000,中证1000,CSI1000-rapid_crash-008,rapid_crash,2022-04-25,2022-04-25,2022-04-27,Buy & Hold,0.03038812871599217,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-008,rapid_crash,2022-04-25,2022-04-25,2022-04-27,Constant Exposure - Train Fixed,0.021394758912267053,0.7019267296737486,0.6908197915092749,0.6908197915092749,0.717151584224203,0,0
CSI1000,中证1000,CSI1000-rapid_crash-008,rapid_crash,2022-04-25,2022-04-25,2022-04-27,MA200,0.0060833108457453156,0.19859430678122295,0.19034053979763146,0.19034053979763146,0.21058843736975094,0,41
CSI1000,中证1000,CSI1000-rapid_crash-008,rapid_crash,2022-04-25,2022-04-25,2022-04-27,MA20/MA60,0.006083310845745427,0.19859430678122295,0.19034053979763144,0.19034053979763144,0.2105884373697509,0,0
CSI1000,中证1000,CSI1000-rapid_crash-008,rapid_crash,2022-04-25,2022-04-25,2022-04-27,Volatility Targeting,0.013042248789851163,0.6518907639858132,0.590206321297153,0.4199863815316356,0.4359443286162556,3,879
CSI1000,中证1000,CSI1000-rapid_crash-008,rapid_crash,2022-04-25,2022-04-25,2022-04-27,Risk Score,0.006083310846926926,0.35800012719936725,0.19034053806925638,0.19034053806925638,0.2105884373697509,0,249
CSI1000,中证1000,CSI1000-rapid_crash-009,rapid_crash,2024-01-22,2024-01-22,2024-01-22,Buy & Hold,-0.0,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-009,rapid_crash,2024-01-22,2024-01-22,2024-01-22,Constant Exposure - Train Fixed,-0.0,0.6309788016645175,0.6191628839911932,0.6191628839911932,0.6191628839911932,0,0
CSI1000,中证1000,CSI1000-rapid_crash-009,rapid_crash,2024-01-22,2024-01-22,2024-01-22,MA200,-0.0,0.1988321728305934,0.19091478303502354,0.19091478303502354,0.19091478303502354,0,41
CSI1000,中证1000,CSI1000-rapid_crash-009,rapid_crash,2024-01-22,2024-01-22,2024-01-22,MA20/MA60,-0.0,0.1988321728305934,0.19091478303502357,0.19091478303502357,0.19091478303502357,0,0
CSI1000,中证1000,CSI1000-rapid_crash-009,rapid_crash,2024-01-22,2024-01-22,2024-01-22,Volatility Targeting,-0.0,0.7707722622828531,0.7505774993500118,0.7505774993500118,0.7505774993500118,1,879
CSI1000,中证1000,CSI1000-rapid_crash-009,rapid_crash,2024-01-22,2024-01-22,2024-01-22,Risk Score,-0.0,0.3582130504156528,0.19093361652301072,0.19093361652301072,0.19093361652301072,1,249
CSI1000,中证1000,CSI1000-rapid_crash-010,rapid_crash,2024-02-01,2024-02-01,2024-02-05,Buy & Hold,0.0962803497163709,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-010,rapid_crash,2024-02-01,2024-02-01,2024-02-05,Constant Exposure - Train Fixed,0.061476459182320586,0.6299257193931335,0.6325372159640033,0.6198762779143326,0.6198762779143326,0,0
CSI1000,中证1000,CSI1000-rapid_crash-010,rapid_crash,2024-02-01,2024-02-01,2024-02-05,MA200,0.019642057440706795,0.1981460144006264,0.19989307032985532,0.19138153072088396,0.19138153072088396,0,41
CSI1000,中证1000,CSI1000-rapid_crash-010,rapid_crash,2024-02-01,2024-02-01,2024-02-05,MA20/MA60,0.019642057440706795,0.1981460144006264,0.19989307032985537,0.19138153072088393,0.19138153072088393,0,0
CSI1000,中证1000,CSI1000-rapid_crash-010,rapid_crash,2024-02-01,2024-02-01,2024-02-05,Volatility Targeting,0.042760102142419654,0.4867826214739951,0.4466065808662254,0.41713714688820197,0.41713714688820197,3,879
CSI1000,中证1000,CSI1000-rapid_crash-010,rapid_crash,2024-02-01,2024-02-01,2024-02-05,Risk Score,0.019642057440706684,0.1981460144006264,0.19989307032985534,0.19138153072088393,0.19138153072088393,0,249
CSI1000,中证1000,CSI1000-rapid_crash-011,rapid_crash,2024-10-15,2024-10-15,2024-10-15,Buy & Hold,-0.0,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-011,rapid_crash,2024-10-15,2024-10-15,2024-10-15,Constant Exposure - Train Fixed,-0.0,0.6270945052773632,0.6293964695814553,0.6293964695814553,0.6293964695814553,0,0
CSI1000,中证1000,CSI1000-rapid_crash-011,rapid_crash,2024-10-15,2024-10-15,2024-10-15,MA200,-0.0,1.0000799531916484,1.0,1.0,1.0,0,41
CSI1000,中证1000,CSI1000-rapid_crash-011,rapid_crash,2024-10-15,2024-10-15,2024-10-15,MA20/MA60,-0.0,0.8389087780955968,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-011,rapid_crash,2024-10-15,2024-10-15,2024-10-15,Volatility Targeting,-0.0,0.25237360082345256,0.22222007395861823,0.22222007395861823,0.22222007395861823,1,879
CSI1000,中证1000,CSI1000-rapid_crash-011,rapid_crash,2024-10-15,2024-10-15,2024-10-15,Risk Score,-0.0,0.9092983619046062,0.848187504441042,0.848187504441042,0.848187504441042,0,249
CSI1000,中证1000,CSI1000-rapid_crash-012,rapid_crash,2025-04-07,2025-04-07,2025-04-08,Buy & Hold,-0.0,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-012,rapid_crash,2025-04-07,2025-04-07,2025-04-08,Constant Exposure - Train Fixed,-0.0,0.5760707342836249,0.5625967743390403,0.5625967743390403,0.5786777192729327,0,0
CSI1000,中证1000,CSI1000-rapid_crash-012,rapid_crash,2025-04-07,2025-04-07,2025-04-08,MA200,0.0022162013914924783,1.0,1.0,0.2016686813405928,0.2016686813405928,1,41
CSI1000,中证1000,CSI1000-rapid_crash-012,rapid_crash,2025-04-07,2025-04-07,2025-04-08,MA20/MA60,-0.0,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-012,rapid_crash,2025-04-07,2025-04-07,2025-04-08,Volatility Targeting,0.0005568301891553107,0.9134993956214202,1.0000106887149012,0.3618624827530827,0.3618624827530827,2,879
CSI1000,中证1000,CSI1000-rapid_crash-012,rapid_crash,2025-04-07,2025-04-07,2025-04-08,Risk Score,-0.0,0.6498245169709094,0.6372193842662018,0.4024249069839597,0.4024249069839597,1,249
CSI1000,中证1000,CSI1000-rapid_crash-013,rapid_crash,2026-07-17,2026-07-17,2026-07-20,Buy & Hold,0.02826734317747026,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash-013,rapid_crash,2026-07-17,2026-07-17,2026-07-20,Constant Exposure - Train Fixed,0.01841753714385641,0.6464975572441068,0.6362287806832974,0.6362287806832974,0.6402780105419354,0,0
CSI1000,中证1000,CSI1000-rapid_crash-013,rapid_crash,2026-07-17,2026-07-17,2026-07-20,MA200,0.005690358742320156,0.5196193813960095,0.19081325720805334,0.19081325720805334,0.19353474574534582,0,41
CSI1000,中证1000,CSI1000-rapid_crash-013,rapid_crash,2026-07-17,2026-07-17,2026-07-20,MA20/MA60,0.005690358839085308,0.8396775931548202,0.19081324960121046,0.19081324960121046,0.1935347457460935,0,0
CSI1000,中证1000,CSI1000-rapid_crash-013,rapid_crash,2026-07-17,2026-07-17,2026-07-20,Volatility Targeting,0.010922852043493081,0.47904925740288196,0.46055530219765667,0.40109957599909357,0.40109957599909357,2,879
CSI1000,中证1000,CSI1000-rapid_crash-013,rapid_crash,2026-07-17,2026-07-17,2026-07-20,Risk Score,0.005690358765134906,0.35688838122913175,0.19081325541455174,0.19081325541455174,0.19353474574552212,0,249
CSI1000,中证1000,CSI1000-high_volatility-014,high_volatility,2024-02-07,2024-02-07,2024-03-06,Buy & Hold,0.044861098581836845,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-high_volatility-014,high_volatility,2024-02-07,2024-02-07,2024-03-06,Constant Exposure - Train Fixed,0.028356209651723474,0.6305108503414757,0.6422212751352034,0.621550690775063,0.6342226786227135,0,0
CSI1000,中证1000,CSI1000-high_volatility-014,high_volatility,2024-02-07,2024-02-07,2024-03-06,MA200,0.008953403480315592,0.1986700083206367,0.20667743611756711,0.19248516377142638,0.2010575885027386,0,41
CSI1000,中证1000,CSI1000-high_volatility-014,high_volatility,2024-02-07,2024-02-07,2024-03-06,MA20/MA60,0.008953403480315703,0.1986700083206367,0.20667743611756711,0.1924851637714264,0.20105758850273858,0,0
CSI1000,中证1000,CSI1000-high_volatility-014,high_volatility,2024-02-07,2024-02-07,2024-03-06,Volatility Targeting,0.013297810052938619,0.4341420896124376,0.3172517279402226,0.27521161421165097,0.28626120420191853,15,879
CSI1000,中证1000,CSI1000-high_volatility-014,high_volatility,2024-02-07,2024-02-07,2024-03-06,Risk Score,0.029133216965199216,0.1986700083206367,0.20667743611756711,0.19895336302380778,0.4015844979487394,3,249
CSI1000,中证1000,CSI1000-high_volatility-015,high_volatility,2024-10-08,2024-10-08,2024-11-04,Buy & Hold,0.12660910165960715,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-high_volatility-015,high_volatility,2024-10-08,2024-10-08,2024-11-04,Constant Exposure - Train Fixed,0.08138414024422624,0.6406156777061887,0.6240141378962466,0.6197659315005315,0.6381449728810744,0,0
CSI1000,中证1000,CSI1000-high_volatility-015,high_volatility,2024-10-08,2024-10-08,2024-11-04,MA200,0.1266178977008332,0.20556421393595053,1.000399549517142,1.0,1.0,1,41
CSI1000,中证1000,CSI1000-high_volatility-015,high_volatility,2024-10-08,2024-10-08,2024-11-04,MA20/MA60,0.10962354418309872,0.20556421393595053,0.19411566353572002,0.19411566353572002,1.0,1,0
CSI1000,中证1000,CSI1000-high_volatility-015,high_volatility,2024-10-08,2024-10-08,2024-11-04,Volatility Targeting,0.03433087014310465,0.6622367094439291,0.30299683364191193,0.22184798587897028,0.2318508746301385,20,879
CSI1000,中证1000,CSI1000-high_volatility-015,high_volatility,2024-10-08,2024-10-08,2024-11-04,Risk Score,0.118062913267999,0.8435052732349988,1.0000000302957093,0.8454552077289175,0.8529777819318644,1,249
CSI1000,中证1000,CSI1000-bear_market-016,bear_market,2018-01-08,2018-01-08,2020-07-13,Buy & Hold,0.4227495198928102,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-bear_market-016,bear_market,2018-01-08,2018-01-08,2020-07-13,Constant Exposure - Train Fixed,0.2664071929161409,0.4306513854555094,0.5735690673423197,0.5382065194694218,0.6073335613449349,2,0
CSI1000,中证1000,CSI1000-bear_market-016,bear_market,2018-01-08,2018-01-08,2020-07-13,MA200,0.3447355312165292,0.20092282537023148,0.20036227880929625,0.19171045192352779,1.0,31,41
CSI1000,中证1000,CSI1000-bear_market-016,bear_market,2018-01-08,2018-01-08,2020-07-13,MA20/MA60,0.20409815336297465,0.20092282537023148,0.20036227880929627,0.19171045192352776,1.0,11,0
CSI1000,中证1000,CSI1000-bear_market-016,bear_market,2018-01-08,2018-01-08,2020-07-13,Volatility Targeting,0.391289246920567,0.9884642443639482,1.0000000000035016,0.3165732000634895,0.7884006128684704,567,879
CSI1000,中证1000,CSI1000-bear_market-016,bear_market,2018-01-08,2018-01-08,2020-07-13,Risk Score,0.2577850912324473,0.7512235967677612,0.8502882669965748,0.19582569253036897,1.0,131,249
CSI1000,中证1000,CSI1000-bear_market-017,bear_market,2021-12-01,2021-12-01,2026-01-09,Buy & Hold,0.46708477511173996,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-bear_market-017,bear_market,2021-12-01,2021-12-01,2026-01-09,Constant Exposure - Train Fixed,0.3321212658900079,0.6414735827145008,0.6404848432258146,0.5625967743390403,0.6541543566777658,5,0
CSI1000,中证1000,CSI1000-bear_market-017,bear_market,2021-12-01,2021-12-01,2026-01-09,MA200,0.323634395428838,1.0,1.0,0.19034053979763146,1.0,28,41
CSI1000,中证1000,CSI1000-bear_market-017,bear_market,2021-12-01,2021-12-01,2026-01-09,MA20/MA60,0.38853673382623133,0.6800296294639194,1.000000000000049,0.19034053979763144,1.0000000000000475,18,0
CSI1000,中证1000,CSI1000-bear_market-017,bear_market,2021-12-01,2021-12-01,2026-01-09,Volatility Targeting,0.46328312994818577,0.9126943855434005,1.0000005270990282,0.22184798587897028,0.9686833948079214,795,879
CSI1000,中证1000,CSI1000-bear_market-017,bear_market,2021-12-01,2021-12-01,2026-01-09,Risk Score,0.3395113298264232,0.8506233246104069,0.8500781807268505,0.19034053806925638,1.0000728821607046,232,249
CSI1000,中证1000,CSI1000-bear_market_unrecovered-018,bear_market_unrecovered,2026-05-13,2026-05-13,2026-09-01,Buy & Hold,0.22944575867248973,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-bear_market_unrecovered-018,bear_market_unrecovered,2026-05-13,2026-05-13,2026-09-01,Constant Exposure - Train Fixed,0.15374459507540628,0.6512847886677292,0.6545457171561506,0.6362287806832974,0.6472361352375636,0,0
CSI1000,中证1000,CSI1000-bear_market_unrecovered-018,bear_market_unrecovered,2026-05-13,2026-05-13,2026-09-01,MA200,0.1514600293348477,1.0,1.0,0.19081325720805334,0.19831537886346964,3,41
CSI1000,中证1000,CSI1000-bear_market_unrecovered-018,bear_market_unrecovered,2026-05-13,2026-05-13,2026-09-01,MA20/MA60,0.15759580158671016,1.0000787994786962,1.0,0.19081324960121046,0.19831537886346964,1,0
CSI1000,中证1000,CSI1000-bear_market_unrecovered-018,bear_market_unrecovered,2026-05-13,2026-05-13,2026-09-01,Volatility Targeting,0.12952686806180003,0.7248921255693809,0.9089728640653819,0.32457127242264283,0.504843903311161,79,879
CSI1000,中证1000,CSI1000-bear_market_unrecovered-018,bear_market_unrecovered,2026-05-13,2026-05-13,2026-09-01,Risk Score,0.10569204855207037,0.8111982189986326,0.8527348161373481,0.19081325541455174,0.6475943754952441,13,249
CSI1000,中证1000,CSI1000-sideways_market-019,sideways_market,2018-01-02,2018-01-02,2018-04-02,Buy & Hold,0.15793326441198685,,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-019,sideways_market,2018-01-02,2018-01-02,2018-04-02,Constant Exposure - Train Fixed,0.09328213809746488,,0.0,0.0,0.5736527920224177,0,0
CSI1000,中证1000,CSI1000-sideways_market-019,sideways_market,2018-01-02,2018-01-02,2018-04-02,MA200,0.03343424825577768,,0.20146505567195636,0.19359928005963553,0.20041660761767963,0,41
CSI1000,中证1000,CSI1000-sideways_market-019,sideways_market,2018-01-02,2018-01-02,2018-04-02,MA20/MA60,0.03343424825577712,,0.2014650556719564,0.1935992800596356,0.20041660761767968,0,0
CSI1000,中证1000,CSI1000-sideways_market-019,sideways_market,2018-01-02,2018-01-02,2018-04-02,Volatility Targeting,0.14193022213509876,,0.9819683826171327,0.46912674712625085,0.5756029810009246,38,879
CSI1000,中证1000,CSI1000-sideways_market-019,sideways_market,2018-01-02,2018-01-02,2018-04-02,Risk Score,0.09350314847980312,,0.6520750916113534,0.1987765090961175,0.6506710948558206,16,249
CSI1000,中证1000,CSI1000-sideways_market-020,sideways_market,2019-06-28,2019-06-28,2019-09-20,Buy & Hold,0.11192138619115666,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-020,sideways_market,2019-06-28,2019-06-28,2019-09-20,Constant Exposure - Train Fixed,0.06262191695851427,0.5495979579208562,0.5458275174439858,0.5412739615694925,0.5488402467738132,0,0
CSI1000,中证1000,CSI1000-sideways_market-020,sideways_market,2019-06-28,2019-06-28,2019-09-20,MA200,0.09283574204291078,1.0,1.0,0.19744665873032674,1.0,8,41
CSI1000,中证1000,CSI1000-sideways_market-020,sideways_market,2019-06-28,2019-06-28,2019-09-20,MA20/MA60,0.025120044742398706,0.2003901275854393,0.1979601257298979,0.19506235056885585,1.0,1,0
CSI1000,中证1000,CSI1000-sideways_market-020,sideways_market,2019-06-28,2019-06-28,2019-09-20,Volatility Targeting,0.08444179336097679,0.5995414623818507,0.6281871851483453,0.5671598424347358,0.7874341182617158,60,879
CSI1000,中证1000,CSI1000-sideways_market-020,sideways_market,2019-06-28,2019-06-28,2019-09-20,Risk Score,0.08839271543091565,0.7706768533977119,0.647083105865478,0.3961579613280896,0.8499189167019089,15,249
CSI1000,中证1000,CSI1000-sideways_market-021,sideways_market,2019-12-23,2019-12-23,2020-03-24,Buy & Hold,0.15460440607588077,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-021,sideways_market,2019-12-23,2019-12-23,2020-03-24,Constant Exposure - Train Fixed,0.09374746117848531,0.5499233619121963,0.5443657955538548,0.5443657955538548,0.5997981051370335,1,0
CSI1000,中证1000,CSI1000-sideways_market-021,sideways_market,2019-12-23,2019-12-23,2020-03-24,MA200,0.17206769142783307,0.8405848628794154,1.0,0.1999373185948177,0.1999373185948177,5,41
CSI1000,中证1000,CSI1000-sideways_market-021,sideways_market,2019-12-23,2019-12-23,2020-03-24,MA20/MA60,0.15460440607588066,0.20060404173215032,0.197025532757302,0.197025532757302,1.0,1,0
CSI1000,中证1000,CSI1000-sideways_market-021,sideways_market,2019-12-23,2019-12-23,2020-03-24,Volatility Targeting,0.14069433044797375,1.0,1.0,0.3165732000634895,0.36391736104747296,58,879
CSI1000,中证1000,CSI1000-sideways_market-021,sideways_market,2019-12-23,2019-12-23,2020-03-24,Risk Score,0.12152073086607151,1.000014641408431,1.0,0.3938383060486051,0.39978601929178037,17,249
CSI1000,中证1000,CSI1000-sideways_market-022,sideways_market,2021-09-13,2021-09-13,2021-12-14,Buy & Hold,0.09696820808976625,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-022,sideways_market,2021-09-13,2021-09-13,2021-12-14,Constant Exposure - Train Fixed,0.062807521025527,0.6421596824210105,0.6405258766523225,0.6327478076224425,0.6406966999323451,0,0
CSI1000,中证1000,CSI1000-sideways_market-022,sideways_market,2021-09-13,2021-09-13,2021-12-14,MA200,0.09696820808976647,1.0,1.0,1.0,1.0,0,41
